name:keypoints_y:keypoints_x
1152_c4s5_045185_01.jpg: [7, 24, 26, 47, 54, 23, -1, -1, 64, 81, 120, 64, 91, -1, 4, -1, 9, -1]: [46, 27, 31, 32, 41, 21, -1, -1, 30, 50, 43, 17, 17, -1, 43, -1, 34, -1]
0105_c6s1_017651_03.jpg: [-1, 29, 29, 49, -1, 29, -1, -1, 63, 89, 114, 63, 85, 106, 19, -1, 19, -1]: [-1, 46, 41, 51, -1, 52, -1, -1, 24, 28, 31, 29, 17, 3, 63, -1, 56, -1]
0399_c1s2_022316_02.jpg: [-1, 27, 27, -1, -1, 25, 47, 64, 68, 88, 105, 68, 95, 113, -1, -1, 14, -1]: [-1, 40, 57, -1, -1, 18, 15, 11, 52, 58, 42, 28, 27, 30, -1, -1, 43, -1]
0749_c6s2_063693_01.jpg: [9, 22, 22, 39, 57, 23, -1, -1, 66, 95, 120, 66, 95, -1, 7, 6, 8, 8]: [34, 34, 16, 8, 9, 52, -1, -1, 22, 24, 26, 44, 47, -1, 30, 38, 24, 44]
0232_c6s1_071026_01.jpg: [10, 26, 25, 45, 64, 27, 51, 69, 73, 106, -1, 75, 112, -1, 7, 8, -1, 10]: [26, 36, 16, 4, 9, 56, 63, 59, 20, 15, -1, 45, 36, -1, 25, 30, -1, 41]
0067_c6s1_019026_03.jpg: [15, 26, 25, 43, -1, 26, -1, -1, 72, 106, -1, 71, -1, -1, 11, -1, 11, -1]: [52, 35, 31, 41, -1, 40, -1, -1, 24, 19, -1, 37, -1, -1, 49, -1, 36, -1]
0432_c1s4_009981_02.jpg: [9, 25, 26, 44, 57, 24, 35, 54, 61, 87, 114, 61, 87, 102, 7, 7, -1, 9]: [22, 33, 21, 18, 15, 45, 63, 55, 24, 22, 27, 39, 35, 53, 22, 26, -1, 35]
0206_c1s1_052801_01.jpg: [7, 22, 23, 41, 47, 22, 41, -1, 61, 85, 102, 60, 89, 118, 4, 4, 7, 6]: [22, 27, 14, 10, 0, 40, 55, -1, 20, 41, 58, 37, 25, 23, 19, 26, 15, 31]
0115_c5s1_021201_01.jpg: [-1, 26, 25, 41, -1, 26, -1, -1, 67, -1, -1, 71, -1, -1, -1, -1, 12, -1]: [-1, 26, 39, 59, -1, 13, -1, -1, 44, -1, -1, 31, -1, -1, -1, -1, 33, -1]
0760_c5s2_084277_01.jpg: [-1, 24, 25, -1, -1, 23, 41, 57, 61, 86, 112, 59, 84, 108, -1, -1, -1, -1]: [-1, 22, 8, -1, -1, 36, 48, 56, 18, 20, 23, 36, 44, 55, -1, -1, -1, -1]
0348_c3s1_080867_02.jpg: [11, 26, 27, 46, 62, 25, 43, 61, 65, 90, 119, 65, 92, -1, 8, 8, 10, 9]: [29, 32, 14, 8, 7, 50, 56, 51, 23, 25, 29, 44, 50, -1, 25, 32, 21, 39]
0579_c2s2_009187_01.jpg: [11, 25, 25, 42, 58, 25, 35, -1, 60, 86, 116, 60, 87, 110, 9, 8, 11, -1]: [40, 34, 20, 7, 13, 49, 62, -1, 27, 36, 46, 44, 33, 26, 36, 41, 29, -1]
0449_c2s1_148266_08.jpg: [30, 38, 38, 57, 72, 38, 54, 61, 70, 86, 111, 70, 90, 112, 28, -1, 28, -1]: [27, 16, 10, 5, 4, 22, 29, 47, 15, 36, 26, 21, 17, 8, 25, -1, 19, -1]
1134_c1s5_022536_02.jpg: [12, 22, 23, 41, 54, 22, -1, -1, 57, 84, -1, 56, 84, 111, 8, -1, 9, -1]: [28, 19, 12, 13, 22, 26, -1, -1, 17, 17, -1, 24, 30, 41, 26, -1, 20, -1]
0539_c1s3_007821_05.jpg: [-1, 25, 25, -1, -1, 26, 42, 56, 62, 90, -1, 63, 89, 111, -1, -1, 12, -1]: [-1, 38, 50, -1, -1, 26, 14, 7, 47, 53, -1, 33, 32, 19, -1, -1, 43, -1]
0649_c5s2_033880_04.jpg: [-1, 22, 22, -1, -1, 23, 44, 62, 63, 91, 114, 63, 90, 110, -1, -1, -1, 11]: [-1, 18, 16, -1, -1, 21, 29, 18, 28, 25, 38, 35, 34, 51, -1, -1, -1, 5]
0255_c5s1_060573_01.jpg: [-1, 25, 23, 43, -1, 26, 48, 62, 62, 89, 112, 64, 91, 113, -1, -1, -1, -1]: [-1, 30, 45, 57, -1, 14, 10, 8, 45, 47, 48, 24, 23, 18, -1, -1, -1, -1]
0885_c3s2_109253_07.jpg: [13, 21, 22, 29, 34, 21, -1, -1, 57, 84, 112, 58, 88, 114, 10, -1, 9, -1]: [39, 20, 26, 44, 54, 12, -1, -1, 28, 46, 32, 18, 29, 26, 37, -1, 27, -1]
0441_c5s1_109698_03.jpg: [11, 24, 26, 46, 60, 21, 38, 47, 64, 87, 119, 62, 90, 105, 8, 8, 10, -1]: [35, 27, 14, 7, 9, 40, 49, 59, 28, 36, 37, 46, 49, 26, 32, 36, 24, -1]
0470_c2s1_122166_01.jpg: [15, 28, 26, 43, 57, 31, 50, 58, 62, 90, 117, 64, 86, 110, 11, 13, 12, -1]: [46, 31, 20, 6, 26, 42, 44, 46, 25, 37, 49, 38, 29, 21, 43, 47, 31, -1]
0987_c3s2_125144_03.jpg: [10, 25, 25, 45, 49, 25, -1, -1, 64, 92, 120, 63, 92, 119, 7, -1, 8, -1]: [39, 27, 22, 17, 39, 32, -1, -1, 30, 41, 41, 32, 24, 5, 36, -1, 27, -1]
1066_c5s2_143199_11.jpg: [52, 59, 59, -1, -1, 58, 71, 77, 82, 94, 111, 81, 97, 112, -1, 49, -1, 49]: [25, 33, 25, -1, -1, 41, 43, 34, 31, 24, 28, 43, 47, 51, -1, 27, -1, 32]
0642_c6s2_033993_01.jpg: [14, 27, 26, 43, 53, 29, 46, 59, 69, 101, -1, 71, 101, -1, 11, 12, 11, -1]: [45, 35, 16, 0, 16, 53, 56, 54, 20, 18, -1, 43, 44, -1, 42, 47, 31, -1]
0500_c3s1_133183_01.jpg: [14, 24, 24, -1, -1, 25, 44, 58, 62, 87, 108, 62, 88, 105, -1, 11, -1, 12]: [17, 37, 44, -1, -1, 29, 24, 13, 48, 39, 43, 32, 22, 44, -1, 17, -1, 24]
1158_c6s3_067992_05.jpg: [14, 27, 28, -1, -1, 26, 43, 57, 60, 84, 110, 61, 86, 112, -1, 11, -1, 12]: [31, 37, 25, -1, -1, 48, 55, 57, 29, 26, 20, 44, 42, 36, -1, 34, -1, 40]
0700_c5s2_054280_02.jpg: [-1, 47, 47, -1, -1, 47, 63, 60, 76, 97, 108, 76, 98, 116, -1, -1, -1, -1]: [-1, 41, 49, -1, -1, 32, 31, 21, 48, 46, 63, 34, 30, 33, -1, -1, -1, -1]
0933_c6s2_110943_01.jpg: [-1, 24, 26, 45, -1, 23, 40, -1, 62, 87, 119, 63, 90, 119, -1, -1, 10, 9]: [-1, 37, 55, 60, -1, 18, 6, -1, 46, 33, 32, 25, 28, 33, -1, -1, 47, 28]
0135_c3s1_022451_02.jpg: [-1, 24, 24, 43, 58, 25, 41, -1, 63, 86, 113, 66, 93, 118, -1, -1, 10, 10]: [-1, 28, 46, 56, 63, 12, 4, -1, 45, 53, 53, 21, 18, 18, -1, -1, 37, 23]
0818_c6s2_095918_01.jpg: [-1, 26, 26, 45, 59, 27, 52, -1, 64, 89, 115, 64, 87, 108, -1, -1, 16, -1]: [-1, 26, 38, 44, 50, 14, 12, -1, 34, 34, 30, 19, 27, 21, -1, -1, 42, -1]
0828_c1s4_059311_01.jpg: [12, 24, 25, 43, 47, 24, 44, 59, 64, 88, 110, 65, 90, 117, -1, 9, -1, 9]: [11, 29, 17, 10, 5, 42, 46, 34, 17, 6, 29, 35, 33, 44, -1, 13, -1, 24]
0780_c3s2_127319_03.jpg: [8, 25, 24, 44, 55, 25, -1, -1, 68, 94, -1, 67, 89, 121, 6, -1, 10, -1]: [37, 22, 25, 27, 53, 16, -1, -1, 20, 10, -1, 31, 43, 49, 34, -1, 27, -1]
0451_c3s1_113633_02.jpg: [5, 18, 18, -1, -1, 18, 41, 56, 57, 86, 121, 59, 92, -1, -1, 0, -1, 0]: [24, 41, 37, -1, -1, 43, 37, 13, 34, 22, 25, 50, 55, -1, -1, 27, -1, 38]
1135_c1s5_025736_01.jpg: [14, 26, 28, 44, 54, 23, 41, 57, 62, 86, 111, 60, 85, 111, -1, 11, -1, 10]: [20, 34, 23, 19, 4, 46, 54, 56, 29, 35, 42, 41, 26, 42, -1, 22, -1, 31]
0022_c6s1_003951_01.jpg: [13, 26, 27, 39, 50, 25, 37, 49, 67, 93, 116, 65, 86, 103, 10, -1, 12, -1]: [47, 35, 20, 0, 19, 50, 63, 60, 25, 26, 24, 47, 53, 37, 44, -1, 32, -1]
0348_c2s1_080696_01.jpg: [19, 24, 25, 42, 41, 23, 42, 60, 62, 91, 120, 61, 89, 107, 16, 16, 13, -1]: [32, 30, 11, 0, 15, 48, 57, 63, 21, 23, 23, 42, 46, 34, 28, 35, 23, -1]
0403_c5s1_096298_02.jpg: [-1, 61, 60, 71, -1, 62, 72, -1, 80, 89, 107, 82, 97, 111, -1, -1, -1, -1]: [-1, 28, 36, 43, -1, 19, 14, -1, 35, 39, 39, 22, 21, 21, -1, -1, -1, -1]
0688_c6s2_058393_01.jpg: [10, 24, 22, 36, 22, 25, 43, 56, 63, 90, 114, 64, 88, 111, 7, 7, 8, -1]: [44, 37, 22, 9, 9, 51, 58, 63, 25, 27, 27, 43, 50, 54, 41, 46, 33, -1]
0446_c4s2_038673_01.jpg: [-1, 27, 28, 48, 67, 27, 48, 66, 66, 86, 116, 69, 96, 127, -1, -1, 13, 12]: [-1, 29, 45, 52, 60, 11, 3, 4, 42, 57, 44, 19, 24, 26, -1, -1, 41, 25]
0689_c3s2_064678_03.jpg: [-1, 27, 26, 46, -1, 29, 50, -1, 65, 94, 124, 66, 97, 127, -1, -1, 13, 15]: [-1, 32, 49, 63, -1, 15, 9, -1, 49, 56, 61, 25, 32, 41, -1, -1, 35, 21]
0599_c5s3_084537_02.jpg: [13, 24, 25, 49, 62, 23, 41, 56, 65, -1, -1, 63, 89, 116, 10, 10, 11, 10]: [27, 29, 13, 5, 9, 47, 58, 60, 26, -1, -1, 46, 44, 40, 24, 29, 20, 35]
0115_c5s1_021276_01.jpg: [-1, 25, 23, 41, 59, 27, -1, -1, 60, -1, -1, 63, 86, 113, -1, -1, -1, -1]: [-1, 29, 44, 55, 60, 13, -1, -1, 45, -1, -1, 25, 27, 29, -1, -1, -1, -1]
0635_c5s2_040055_02.jpg: [-1, 24, 24, -1, -1, 24, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 9, -1]: [-1, 31, 41, -1, -1, 20, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 35, -1]
0111_c5s1_018801_01.jpg: [14, 28, 29, 51, 48, 27, -1, -1, 65, 75, -1, 63, 70, -1, 11, 11, 14, 14]: [31, 30, 11, 9, 25, 47, -1, -1, 21, 21, -1, 44, 54, -1, 27, 35, 22, 41]
0648_c1s3_063201_02.jpg: [8, 24, 25, 46, -1, 22, 41, 57, 64, 87, 111, 62, 88, 118, 5, 5, -1, 7]: [16, 29, 16, 6, -1, 42, 53, 57, 24, 38, 50, 39, 28, 21, 15, 20, -1, 29]
0551_c5s2_012455_01.jpg: [9, 23, 26, 51, 70, 21, 36, 20, 63, 89, 122, 60, 91, 113, 6, 6, 9, -1]: [35, 26, 14, 12, 11, 38, 52, 50, 31, 44, 50, 45, 38, 17, 31, 36, 20, -1]
1336_c3s3_038028_01.jpg: [8, 23, 26, -1, -1, 21, 38, 60, 62, 94, 119, 62, 82, 109, 5, 5, -1, 4]: [10, 24, 15, -1, -1, 35, 52, 58, 39, 43, 63, 39, 9, 26, 7, 14, -1, 24]
0116_c5s1_019376_01.jpg: [-1, 26, 26, 37, -1, 27, 46, 59, 64, 82, 104, 67, 91, 116, -1, -1, 10, 10]: [-1, 27, 42, 60, -1, 11, 6, 10, 41, 54, 45, 22, 29, 37, -1, -1, 34, 18]
0565_c6s3_044217_02.jpg: [-1, 24, 24, 39, -1, 23, 40, 52, 56, 84, 111, 56, 85, 112, -1, -1, -1, -1]: [-1, 31, 45, 57, -1, 18, 10, 4, 42, 30, 29, 25, 26, 32, -1, -1, -1, -1]
1455_c4s6_009710_01.jpg: [12, 24, 23, 41, 52, 25, -1, -1, 59, 84, 104, 59, 88, 112, 10, -1, 10, -1]: [42, 27, 37, 38, 44, 16, -1, -1, 31, 44, 17, 18, 32, 36, 41, -1, 37, -1]
1372_c2s3_037807_02.jpg: [13, 26, 26, 43, 45, 26, 43, 59, 64, 91, 121, 66, 92, 115, 10, 10, 10, 11]: [32, 29, 12, 0, 15, 45, 52, 62, 19, 29, 36, 37, 31, 25, 29, 34, 22, 37]
0132_c5s1_031401_02.jpg: [11, 26, 27, -1, -1, 24, 39, -1, 59, -1, -1, 55, -1, -1, 8, 8, 11, 11]: [23, 26, 13, -1, -1, 40, 53, -1, 25, -1, -1, 43, -1, -1, 21, 27, 16, 32]
0676_c6s2_051668_05.jpg: [20, 30, 29, 44, -1, 31, 44, 33, 64, 87, 99, 65, 88, 114, -1, 16, -1, 17]: [29, 38, 30, 24, -1, 48, 42, 32, 27, 21, 36, 36, 25, 28, -1, 33, -1, 42]
0408_c1s2_024566_02.jpg: [-1, 24, 25, 46, 61, 23, -1, -1, 60, 87, 113, 62, 89, 118, -1, -1, 11, -1]: [-1, 28, 42, 47, 54, 13, -1, -1, 38, 46, 40, 20, 25, 27, -1, -1, 39, -1]
0809_c6s2_090093_01.jpg: [-1, 23, 23, -1, -1, 23, 40, 58, 57, 85, -1, 58, 86, 112, -1, -1, -1, -1]: [-1, 35, 20, -1, -1, 49, 60, 59, 40, 34, -1, 42, 35, 27, -1, -1, -1, -1]
0613_c6s2_012643_07.jpg: [-1, 23, 23, -1, -1, 23, 41, 69, 66, -1, -1, 69, 90, -1, -1, -1, -1, 7]: [-1, 43, 56, -1, -1, 29, 30, 25, 60, -1, -1, 40, 9, -1, -1, -1, -1, 32]
1200_c1s5_037466_01.jpg: [-1, 26, 26, 49, 66, 25, -1, -1, 64, 86, 112, 65, 92, 120, -1, -1, 13, -1]: [-1, 22, 35, 42, 51, 7, -1, -1, 31, 45, 46, 13, 14, 1, -1, -1, 38, -1]
0970_c3s2_122944_02.jpg: [17, 25, 26, 36, 48, 25, -1, -1, 60, 85, 112, 60, 86, 103, 14, -1, 14, -1]: [37, 29, 17, 2, 7, 40, -1, -1, 25, 40, 46, 37, 26, 6, 35, -1, 28, -1]
1473_c1s6_011641_04.jpg: [8, 24, 23, 40, 58, 23, -1, -1, 61, 85, 113, 61, 85, 115, 5, -1, 9, -1]: [46, 28, 28, 22, 32, 23, -1, -1, 29, 54, 41, 22, 27, 16, 42, -1, 31, -1]
0681_c6s2_043643_02.jpg: [-1, 23, 22, 42, 62, 23, 46, -1, 62, 100, -1, 61, 94, 127, -1, -1, -1, -1]: [-1, 32, 48, 57, 59, 15, 5, -1, 44, 39, -1, 22, 17, 17, -1, -1, -1, -1]
0132_c1s1_023176_01.jpg: [21, 36, 36, 54, -1, 36, 57, 74, 82, 117, -1, 82, 119, -1, 18, 18, 20, 21]: [27, 30, 15, 0, -1, 46, 57, 49, 19, 32, -1, 36, 26, -1, 24, 31, 21, 38]
1219_c6s4_019277_04.jpg: [-1, 24, 25, -1, -1, 23, 43, 59, 61, 87, 110, 60, 83, 107, -1, -1, -1, -1]: [-1, 44, 55, -1, -1, 33, 27, 19, 49, 33, 38, 33, 14, 35, -1, -1, -1, -1]
0332_c4s2_005517_03.jpg: [11, 25, 24, 44, 50, 26, 46, -1, 67, 90, 108, 66, 91, 122, 8, 8, -1, 10]: [24, 31, 14, 7, 2, 46, 60, -1, 21, 29, 44, 39, 23, 19, 23, 28, -1, 37]
0982_c6s2_120368_02.jpg: [-1, 23, 24, 44, 60, 23, 44, 59, 60, 87, 111, 60, 86, 114, -1, -1, -1, -1]: [-1, 36, 48, 54, 55, 24, 18, 13, 43, 37, 46, 26, 22, 15, -1, -1, -1, -1]
0222_c4s1_046651_01.jpg: [8, 25, 27, 45, -1, 22, 39, -1, 64, 86, 106, 63, 89, 115, 6, -1, 9, -1]: [43, 31, 43, 54, -1, 17, 4, -1, 37, 42, 53, 26, 24, 11, 41, -1, 36, -1]
0697_c6s2_046918_02.jpg: [-1, 24, 24, 41, -1, 24, 43, -1, 57, 84, 109, 57, 84, 110, -1, -1, -1, -1]: [-1, 29, 42, 50, -1, 17, 11, -1, 36, 34, 28, 21, 26, 23, -1, -1, -1, -1]
0907_c3s2_112178_02.jpg: [17, 24, 25, 39, 27, 22, 38, 60, 60, 87, 114, 60, 86, 110, 15, 13, -1, 12]: [24, 31, 17, 6, 16, 46, 63, 58, 24, 27, 30, 43, 46, 50, 20, 26, -1, 32]
0023_c6s1_002576_01.jpg: [-1, 25, 27, 46, -1, 26, 48, 62, 58, 85, 113, 57, 82, 110, -1, -1, -1, 13]: [-1, 37, 52, 60, -1, 19, 13, 8, 47, 42, 40, 29, 13, 21, -1, -1, -1, 23]
1368_c3s3_043603_02.jpg: [9, 22, 21, 39, 32, 22, -1, -1, 52, 78, 106, 52, 79, 108, 6, 6, 8, -1]: [38, 29, 16, 14, 32, 41, -1, -1, 20, 25, 22, 36, 40, 33, 34, 39, 26, -1]
0299_c2s1_091871_01.jpg: [18, 24, 24, 45, 43, 22, -1, -1, 59, 87, 119, 59, 92, 117, 15, -1, 13, -1]: [39, 23, 28, 50, 55, 18, -1, -1, 35, 58, 57, 23, 24, 16, 39, -1, 34, -1]
0620_c4s3_037529_04.jpg: [20, 26, 26, -1, -1, 25, 46, 50, 67, 93, 120, 69, 98, -1, -1, 16, -1, 12]: [20, 40, 31, -1, -1, 49, 54, 29, 28, 22, 22, 43, 50, -1, -1, 21, -1, 30]
0398_c5s1_094873_03.jpg: [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]: [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
0208_c6s1_045126_01.jpg: [11, 21, 22, 40, 57, 20, 8, 2, 58, 86, 120, 58, 92, 118, 8, 9, 8, 11]: [33, 30, 14, 4, 0, 44, 63, 42, 18, 20, 18, 38, 37, 28, 30, 36, 25, 39]
0419_c1s2_035166_01.jpg: [-1, 26, 27, 44, -1, 26, 42, -1, 67, 93, -1, 66, 93, 118, -1, -1, -1, 9]: [-1, 36, 49, 60, -1, 21, 9, -1, 44, 38, -1, 26, 24, 20, -1, -1, -1, 27]
0241_c3s1_059342_02.jpg: [-1, 23, 21, 39, 46, 25, -1, -1, 59, 85, 108, 62, 87, 110, 10, -1, 10, -1]: [-1, 26, 38, 51, 56, 14, -1, -1, 35, 50, 26, 19, 31, 30, 38, -1, 35, -1]
0333_c5s2_115899_02.jpg: [6, 22, 24, 46, 66, 20, 42, 61, 63, 91, 119, 60, 90, 106, 3, 1, 7, -1]: [30, 26, 8, 7, 7, 42, 51, 61, 23, 31, 36, 44, 56, 36, 25, 32, 15, -1]
1213_c6s3_049117_03.jpg: [46, 55, 55, 69, 77, 56, 69, 79, 84, 103, 117, 84, 100, 117, 43, 44, 44, -1]: [31, 25, 14, 10, 14, 36, 38, 42, 18, 12, 8, 32, 35, 25, 29, 32, 22, -1]
0564_c5s2_004180_03.jpg: [13, 26, 27, 43, 54, 25, 37, 42, 62, 89, 117, 59, 86, 114, 10, 10, 12, -1]: [30, 23, 11, 23, 36, 36, 51, 63, 26, 40, 47, 44, 60, 43, 26, 31, 18, -1]
0676_c5s2_058405_03.jpg: [-1, 34, 34, 47, 60, 35, 47, -1, 62, 81, 102, 63, 83, 105, -1, -1, 24, 26]: [-1, 23, 35, 44, 53, 12, 11, -1, 36, 43, 39, 20, 29, 33, -1, -1, 26, 14]
0597_c3s2_019262_03.jpg: [-1, 26, 26, 45, 55, 25, 46, -1, 63, 89, 114, 65, 91, 117, -1, -1, 12, 11]: [-1, 30, 46, 56, 63, 13, 5, -1, 43, 48, 52, 20, 20, 22, -1, -1, 38, 23]
0525_c6s2_002143_06.jpg: [15, 25, 25, 37, 50, 25, 38, 51, 54, 73, 90, 54, 74, 89, 13, 13, -1, 13]: [29, 33, 21, 13, 10, 44, 49, 52, 24, 25, 24, 38, 36, 33, 27, 31, -1, 37]
0427_c4s2_032142_01.jpg: [16, 26, 26, 36, -1, 27, 49, -1, 69, 95, 118, 69, 92, 113, 13, -1, 12, -1]: [47, 27, 43, 60, -1, 8, 0, -1, 38, 37, 18, 21, 38, 41, 46, -1, 39, -1]
0766_c6s2_075993_01.jpg: [12, 22, 21, 38, 50, 23, 40, 55, 60, 86, 107, 61, 92, 121, 9, -1, 9, -1]: [46, 34, 21, 9, 19, 47, 52, 52, 24, 17, 5, 41, 40, 42, 43, -1, 34, -1]
1080_c3s2_144294_01.jpg: [-1, 27, 26, 45, 62, 28, 47, 61, 64, 86, 110, 65, 91, 117, -1, -1, 12, 12]: [-1, 30, 47, 55, 61, 13, 7, 12, 42, 46, 40, 22, 27, 32, -1, -1, 40, 24]
0105_c6s1_036476_01.jpg: [-1, 24, 26, -1, -1, 22, -1, -1, 61, 84, 111, 55, -1, -1, -1, -1, -1, -1]: [-1, 42, 54, -1, -1, 29, -1, -1, 31, 41, 38, 11, -1, -1, -1, -1, -1, -1]
0383_c2s1_098096_02.jpg: [-1, 26, 27, 43, -1, 26, -1, -1, 59, 82, 109, 58, 82, 102, -1, -1, -1, -1]: [-1, 25, 40, 56, -1, 8, -1, -1, 25, 27, 30, 5, 3, 10, -1, -1, -1, -1]
1123_c6s3_019067_01.jpg: [-1, 25, 26, 45, 58, 24, 42, 56, 60, 89, 115, 58, 86, 113, -1, -1, -1, -1]: [-1, 34, 49, 51, 51, 20, 14, 10, 39, 30, 26, 20, 12, 22, -1, -1, -1, -1]
1258_c6s3_044867_05.jpg: [8, 22, 22, 44, 62, 21, -1, -1, 63, 90, 114, 62, 89, 106, 6, -1, 7, -1]: [48, 34, 37, 35, 42, 29, -1, -1, 32, 35, 29, 33, 35, 17, 45, -1, 36, -1]
0272_c6s1_065651_01.jpg: [10, 23, 22, 41, 58, 23, 41, -1, 62, 87, 114, 63, 88, 113, 7, -1, 9, -1]: [52, 38, 22, 9, 5, 53, 60, -1, 26, 29, 31, 45, 42, 42, 49, -1, 39, -1]
0774_c2s2_075257_01.jpg: [10, 28, 27, 49, 66, 28, 48, 68, 66, 92, 116, 66, 88, 109, 7, 7, 8, -1]: [44, 33, 16, 8, 6, 50, 55, 56, 21, 21, 26, 41, 44, 37, 40, 45, 31, -1]
1321_c5s3_039115_01.jpg: [-1, 29, 30, 48, 49, 28, -1, -1, 69, 100, 127, 68, 93, 122, -1, -1, 14, -1]: [-1, 26, 30, 30, 47, 22, -1, -1, 29, 23, 15, 30, 45, 43, -1, -1, 32, -1]
1116_c5s2_152924_02.jpg: [-1, 25, 26, 46, 61, 26, 46, 60, 60, 87, 111, 60, 87, 111, -1, -1, 11, 12]: [-1, 32, 47, 55, 58, 17, 6, 4, 44, 40, 34, 25, 35, 49, -1, -1, 35, 21]
1076_c3s3_070369_03.jpg: [10, 24, 25, 44, 58, 23, 39, 32, 60, 85, 113, 60, 89, 115, 8, 8, -1, 10]: [28, 33, 18, 14, 10, 48, 57, 41, 23, 21, 29, 42, 43, 45, 25, 31, -1, 38]
0032_c1s1_002851_02.jpg: [9, 23, 23, 41, 36, 23, -1, -1, 62, 90, 112, 61, 85, -1, 6, -1, 9, -1]: [49, 33, 28, 30, 47, 39, -1, -1, 27, 22, 9, 40, 55, -1, 45, -1, 37, -1]
0755_c6s2_071418_03.jpg: [-1, 25, 26, 39, -1, 25, 42, -1, 59, 89, 116, 58, 89, 115, -1, -1, -1, -1]: [-1, 36, 49, 63, -1, 22, 11, -1, 43, 39, 37, 22, 20, 18, -1, -1, -1, -1]
1266_c3s3_024703_02.jpg: [9, 24, 25, 45, 58, 23, 38, 54, 61, 89, 108, 61, 89, 116, 7, 6, -1, 7]: [20, 28, 13, 8, 0, 42, 59, 56, 20, 23, 42, 37, 33, 33, 18, 24, -1, 33]
0340_c5s1_078823_01.jpg: [-1, 24, 22, 35, -1, 25, 47, 64, 58, 88, 112, 60, 87, 110, -1, -1, -1, 11]: [-1, 30, 43, 57, -1, 16, 13, 8, 44, 47, 48, 26, 22, 45, -1, -1, -1, 18]
0321_c5s1_081223_02.jpg: [8, 23, 22, 37, 50, 24, -1, -1, 60, 82, -1, 61, 83, 111, 5, -1, 8, -1]: [39, 24, 31, 30, 49, 17, -1, -1, 37, 59, -1, 23, 25, 5, 36, -1, 28, -1]
0272_c6s1_056476_02.jpg: [5, 20, 19, 35, 20, 21, 32, 43, 58, 88, 117, 58, 89, 117, 1, 2, 4, 4]: [33, 31, 15, 9, 24, 46, 63, 50, 19, 16, 12, 39, 39, 37, 30, 36, 24, 41]
1116_c1s5_017211_02.jpg: [16, 24, 25, 45, 62, 23, 42, 56, 64, 94, 123, 64, 90, 109, 13, 13, -1, 11]: [24, 32, 18, 15, 10, 46, 56, 49, 22, 21, 23, 41, 50, 57, 22, 26, -1, 33]
0962_c6s2_114568_02.jpg: [11, 24, 24, 42, 37, 24, 45, 62, 61, 85, 109, 62, 85, 114, -1, 8, -1, 8]: [26, 38, 26, 20, 6, 51, 57, 55, 24, 16, 30, 42, 35, 35, -1, 29, -1, 38]
1278_c3s3_025953_03.jpg: [43, 45, 46, -1, -1, 44, 58, 55, 75, 89, 109, 75, 95, 113, -1, 41, -1, 38]: [19, 31, 28, -1, -1, 35, 35, 24, 27, 18, 21, 37, 39, 45, -1, 19, -1, 23]
1467_c3s3_058778_05.jpg: [21, 23, 24, -1, -1, 22, 37, 56, 62, 85, 113, 60, 72, -1, -1, 17, -1, 11]: [0, 17, 12, -1, -1, 22, 39, 27, 30, 37, 54, 26, 0, -1, -1, 2, -1, 8]
0259_c6s1_055226_02.jpg: [-1, 28, 28, 45, -1, 28, 44, -1, 63, 89, 109, 63, 87, 110, -1, -1, -1, -1]: [-1, 33, 50, 59, -1, 14, 2, -1, 43, 43, 45, 21, 20, 20, -1, -1, -1, -1]
0127_c6s1_021426_06.jpg: [-1, 54, 55, 70, 83, 54, 68, 77, 82, 99, 116, 81, 99, 117, -1, -1, 44, 44]: [-1, 23, 34, 35, 35, 13, 5, 4, 27, 25, 22, 15, 15, 14, -1, -1, 30, 19]
0480_c6s2_015168_01.jpg: [13, 26, 27, 44, -1, 24, 39, -1, 63, 87, 110, 63, 90, 112, 10, 8, 12, -1]: [37, 30, 15, 12, -1, 44, 52, -1, 21, 18, 14, 40, 36, 38, 32, 38, 24, -1]
0160_c3s1_027501_01.jpg: [10, 24, 25, 42, 45, 23, 40, 59, 62, 91, 119, 61, 86, 109, 8, 7, 11, 8]: [24, 28, 11, 4, 5, 45, 55, 63, 26, 34, 46, 46, 45, 59, 21, 26, 17, 31]
0697_c3s2_052362_02.jpg: [14, 25, 24, 40, -1, 27, 45, 63, 59, 85, 110, 61, 86, 112, 12, 12, 13, 13]: [36, 36, 23, 16, -1, 49, 55, 53, 25, 16, 26, 42, 42, 40, 33, 39, 29, 45]
0111_c5s1_019001_03.jpg: [11, 25, 27, 47, 50, 23, 38, -1, 61, -1, -1, 57, -1, -1, 9, 9, 11, -1]: [40, 27, 11, 5, 20, 44, 58, -1, 22, -1, -1, 45, -1, -1, 36, 41, 25, -1]
0616_c6s2_026793_02.jpg: [12, 24, 23, 35, 35, 25, 40, 35, 62, 90, 115, 64, 91, 114, 8, 9, 8, 8]: [32, 33, 15, 0, 18, 51, 62, 45, 19, 22, 25, 41, 37, 30, 29, 36, 25, 43]
